,organic_globularity,organic_surface_area,organic_volume,length_est_by_volume,X_atoms_B_neighbor_percent_stdev,X_atoms_B_neighbor_percent_mean,X_atoms_H_neighbor_percent_stdev,X_atoms_H_neighbor_percent_mean,X_atoms_any_organic_neighbor_percent_stdev,X_atoms_any_organic_neighbor_percent_mean,B_atom_H_neighbor_percent,B_atom_X_neighbor_percent,B_atom_any_organic_neighbor_percent,organic_molecule_B_neighbor_percent,organic_molecule_X_neighbor_percent,organic_molecule_any_organic_neighbor_percent,B_atom_surface_area,B_atom_volume,B_atom_globularity,X_atoms_volumes_mean,X_atoms_volumes_stdev,X_atoms_surface_areas_mean,X_atoms_surface_areas_stdev,X_atoms_globularities_mean,X_atoms_globularities_stdev,contains_F,contains_Cl,contains_Br,contains_I,contains_Ge,contains_Sn,contains_Pb
0,0.8962889430075132,79.3976125856941,56.44912579740364,2.4681592657606286,0.0061512207715367145,0.1829648098555532,0.008538906225026548,0.8143602554398047,0.008538906225026545,0.8143602554398047,0.5039547565939186,0.4960452434060814,0.5039547565939185,0.05329178933325772,0.5707373186894268,0.3759708919773155,42.4337947640349,20.827597469589733,0.8627101633828057,63.110989623942906,29.898873323913186,19.913333006261837,0.7038285619884659,0.8973708497202532,0.024508806349789015,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.8979026168523426,79.52806765204511,56.74119760105076,2.4709267637141865,0.02199249772035211,0.1788372098993302,0.016122490227886897,0.8128769754632988,0.01612249022788695,0.8128769754632991,0.49458621482741105,0.5054137851725888,0.4945862148274111,0.04512996557890692,0.5970782756617408,0.3577917587593523,41.47518022669429,20.01979538650682,0.8596773343993224,44.30601566043803,17.172951045086972,20.106421314042674,0.18850400006953644,0.8840850734714496,0.017258877811332993,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0.8965431849947991,82.20165199417502,59.49105018564974,2.511483102455019,0.06019882380155518,0.21968364270712068,0.08923659913663458,0.7038570650875321,0.08923659913663451,0.7038570650875323,0.3610375160042586,0.6389624839957414,0.36103751600425865,0.03318374717362189,0.4830582110878767,0.4837580417385014,43.285041643546414,21.41535255469615,0.8615814001657984,44.96591591893255,16.652763055615036,19.900737995346443,0.16830627762941772,0.8857955446234946,0.01712198574666759,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.8938967948596778,80.93380397110187,57.862873420893166,2.4908122448552144,0.05639666455571133,0.23306771595067086,0.09251714023545264,0.6981270953516656,0.09251714023545264,0.6981270953516656,0.32524666104763467,0.6747533389523653,0.3252466610476346,0.033998240699989905,0.43582420620883755,0.5301775530911725,44.37506485633711,21.96826943779108,0.8548217538372135,46.983456603030184,17.688408477191263,19.91634728435528,0.23999835812612777,0.8826360412756039,0.01966767126155768,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4,0.889975789299086,80.71848861559991,57.253338709688606,2.485674907914261,0.022888824168607064,0.21421118770719727,0.06304844185290241,0.6632850833911347,0.06304844185290254,0.6632850833911346,0.4149389461951998,0.5850610538048002,0.4149389461951998,0.06197858476020212,0.4164498161565741,0.5215715990832237,43.75336077824781,21.597788797094253,0.8571933197961445,45.77451187962686,17.09552483852814,19.987424430774723,0.38727930986127446,0.8816623031718334,0.017302184073690458,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5,0.8888858144317365,81.88798639573194,58.394675299940374,2.503105824158157,0.052717490951898704,0.23605769733367624,0.08997818725730752,0.6909584639264997,0.0899781872573075,0.6909584639264997,0.3339220755287051,0.6660779244712949,0.3339220755287051,0.02768011158502439,0.44173931140427203,0.5305805770107036,44.287307064506166,21.778841496127377,0.8515848206783848,45.42850630516819,16.72283835926162,19.764166457352516,0.41172695942815923,0.8771787997588523,0.018097676165345203,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6,0.8905620764678157,79.99417831531792,56.54026833146188,2.474769049374911,0.0507104387640579,0.23682822078591248,0.0976739326271687,0.6633685564698457,0.09767393262716871,0.6633685564698456,0.3142389139167079,0.6857610860832921,0.3142389139167079,0.02880542011967958,0.4072325703795003,0.5639620095008201,44.302502188829365,22.09566713778881,0.8595289174111274,46.29500591255652,17.111516547868806,19.80359203831332,0.4027234283713896,0.8791001820915335,0.013838973971911934,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7,0.9019401229643371,81.26017864147289,59.00070707387711,2.49955840890556,0.073023857151347,0.21410209857454018,0.10373203159587685,0.7219939508972444,0.10373203159587689,0.7219939508972444,0.3972215509296169,0.6027784490703831,0.3972215509296169,0.046355009557935915,0.48986604382135224,0.46377894662071184,41.64968134079868,20.774901878548075,0.877468712655495,44.61847951382395,16.85995543365147,19.702643885877723,0.3123596393444906,0.8861976218637088,0.0061722708934896925,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.8799001418530518,81.02479219632846,56.60450111309606,2.48566528146203,0.02442615298000433,0.20785428062954833,0.0823688171460053,0.6535680884951108,0.08236881714600515,0.6535680884951108,0.4036326805132811,0.596367319486719,0.4036326805132811,0.047689047479219655,0.44776818114645345,0.5045427713743269,48.543517058709945,25.137012223561857,0.8548604033384074,47.71280879043869,15.963498843126589,20.769248463314195,0.1901700277952087,0.8862468830890272,0.022193592669237528,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9,0.8936243246900366,103.396051432811,83.51459903800264,2.815178428697052,0.02394227877359314,0.18757621080246945,0.0198761061142253,0.7937734441031429,0.0198761061142253,0.7937734441031429,0.5412909583138954,0.4587090416861046,0.5412909583138954,0.03955216660547402,0.4702235200371348,0.49022431335739125,47.49610288398757,23.51488878276772,0.8357081641874115,56.60450111309606,0.0,20.497229275942413,0.9374882628645193,0.8799001418530518,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10,0.880575958658345,102.5565486987863,80.69921849090173,2.796861461762676,0.02091830137784383,0.19997060135998487,0.01907781399543968,0.7908407145346353,0.01907781399543982,0.7908407145346353,0.4996148005026857,0.5003851994973143,0.4996148005026857,0.02871442965145996,0.45976588582542904,0.511519684523111,46.351878796224746,23.180335756798787,0.8481964975350584,83.51459903800264,0.0,20.154172670313326,1.1954813984647508,0.8936243246900366,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11,0.8789459399653704,102.01074731811522,79.83367781423917,2.788547911755336,0.0031237956141178212,0.17469048695324288,0.006986156652431597,0.7888131503842155,0.0069861566524315214,0.7888131503842154,0.5476731992064612,0.45232680079353893,0.5476731992064611,0.03985060362292015,0.4763035710679793,0.4838458253091006,47.129843262884776,24.352611549951266,0.8620882006987448,80.69921849090173,0.0,20.174031892716474,0.23386045279384088,0.880575958658345,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
