,file,HSE bandgap,"dielectric constant, electronic","dielectric constant, ionic","dielectric constant, total",gap type,organic molecule,refractive index,relative energy1,relative energy2,organic_surface_area,organic_volume,organic_globularity,label,organic_furthest_distance_from_center,B_atom,X_atom,B_atom_volume,B_atom_globularity,order,length_est_by_volume,X_atom_0_B_neighbor_area,X_atom_0_B_neighbor_percent,X_atom_1_B_neighbor_area,X_atom_1_B_neighbor_percent,X_atom_2_B_neighbor_area,X_atom_2_B_neighbor_percent,X_atoms_B_neighbor_percent_stdev,X_atoms_B_neighbor_percent_mean,X_atom_0_H_neighbor_area,X_atom_0_H_neighbor_percent,X_atom_1_H_neighbor_area,X_atom_1_H_neighbor_percent,X_atom_2_H_neighbor_area,X_atom_2_H_neighbor_percent,X_atoms_H_neighbor_percent_stdev,X_atoms_H_neighbor_percent_mean,X_atom_0_any_organic_neighbor_area,X_atom_0_any_organic_neighbor_percent,X_atom_1_any_organic_neighbor_area,X_atom_1_any_organic_neighbor_percent,X_atom_2_any_organic_neighbor_area,X_atom_2_any_organic_neighbor_percent,X_atoms_any_organic_neighbor_percent_stdev,X_atoms_any_organic_neighbor_percent_mean,B_atom_H_neighbor_percent,B_atom_X_neighbor_percent,B_atom_any_organic_neighbor_percent,organic_molecule_B_neighbor_percent,organic_molecule_X_neighbor_percent,organic_molecule_any_organic_neighbor_percent,X_atoms_volumes_mean,X_atoms_volumes_stdev,B_atom_surface_area,X_atoms_surface_areas_mean,X_atoms_surface_areas_stdev,X_atoms_globularities_mean,X_atoms_globularities_stdev,contains_F,contains_Cl,contains_Br,contains_I,contains_Ge,contains_Sn,contains_Pb
10,0011,5.5243,2.6918,2.1855,4.8773,indirect,CH3CH2CH2NH3,1.6407,-0.2417,0.2621,102.5565486987863,80.69921849090173,0.880575958658345,Propylammonium Germanium Fluoride,3.753089279025138,Ge,F,23.180335756798787,0.8481964975350584,4,2.796861461762676,4.211516519215277,0.2119346083333746,3.707746025815772,0.17055763755031206,4.098746208533751,0.2174195581962679,0.02091830137784383,0.19997060135998487,15.355464133302695,0.7727274158893874,17.765390423702247,0.8172142859107865,14.75303622786395,0.7825804418037321,0.01907781399543968,0.7908407145346353,15.355464133302693,0.7727274158893873,17.76539042370225,0.8172142859107867,14.753036227863952,0.7825804418037321,0.01907781399543982,0.7908407145346353,0.4996148005026857,0.5003851994973143,0.4996148005026857,0.02871442965145996,0.45976588582542904,0.511519684523111,83.51459903800264,0.0,46.351878796224746,20.154172670313326,1.1954813984647508,0.8936243246900366,0.0,True,False,False,False,True,False,False
11,0012,5.9081,2.6487,1.8851,4.5338,direct,CH3CH2CH2NH3,1.6275,-0.2497,0.2541,102.01074731811522,79.83367781423917,0.8789459399653704,Propylammonium Germanium Fluoride,3.8728970331409007,Ge,F,24.352611549951266,0.8620882006987448,0,2.788547911755336,3.483372895121445,0.17358115822374764,3.516336269560913,0.17154188372225695,3.5710934293962757,0.178948418913724,0.0031237956141178212,0.17469048695324288,15.743689085873227,0.7845292101996367,16.055279637975946,0.7832450316618617,15.938157478564257,0.7986652092911479,0.006986156652431597,0.7888131503842155,15.74368908587323,0.7845292101996368,16.055279637975946,0.7832450316618617,15.938157478564255,0.7986652092911478,0.0069861566524315214,0.7888131503842154,0.5476731992064612,0.45232680079353893,0.5476731992064611,0.03985060362292015,0.4763035710679793,0.4838458253091006,80.69921849090173,0.0,47.129843262884776,20.174031892716474,0.23386045279384088,0.880575958658345,0.0,True,False,False,False,True,False,False
12,0013,5.9717,2.719,1.7765,4.4955,indirect,CH3CH2CH2NH3,1.6489,-0.2483,0.2555,98.0418059114983,76.87801775011903,0.8918137235317364,Propylammonium Germanium Fluoride,3.732199725240352,Ge,F,22.657251831694726,0.8502725754724656,2,2.740392656883571,3.3180318063881002,0.16647978905987337,3.9947569430000414,0.19034244527223915,3.561683053177303,0.17873194153330826,0.009743062482343148,0.17851805862180692,16.26389490027274,0.8160288840741314,16.23733118473561,0.7736774393279345,16.23713875169191,0.8148101026133455,0.019683682721399018,0.8015054753384705,16.26389490027274,0.8160288840741314,16.23733118473561,0.7736774393279345,16.23713875169191,0.8148101026133455,0.019683682721399018,0.8015054753384705,0.5314111121048318,0.4685888878951681,0.5314111121048319,0.04548239748564507,0.48954999298358404,0.4649676095307709,79.83367781423917,0.0,45.54045007521836,20.28175381600032,0.4988346487351168,0.8789459399653704,0.0,True,False,False,False,True,False,False
13,0014,5.7297,2.7217,3.7618,6.4835,indirect,CH3CH2CH2NH3,1.6498,-0.2319,0.2719,99.61757787914748,76.9596003137726,0.8783276605624185,Propylammonium Germanium Fluoride,3.7232481463766036,Ge,F,23.05025952409777,0.8555408500455027,5,2.7553209928017206,3.807736030101393,0.1820724891103945,3.6058319840466115,0.17011205131475945,4.070557072304266,0.20779149994568952,0.015720688561892557,0.1866586801236145,16.802527494254967,0.8034375229901057,17.393436672272713,0.8205687910098217,15.519065570432264,0.7922085000543105,0.011661319742051342,0.8054049380180793,16.802527494254967,0.8034375229901057,17.393436672272713,0.8205687910098217,15.519065570432264,0.7922085000543105,0.011661319742051342,0.8054049380180793,0.5187352380911179,0.48126476190888223,0.5187352380911178,0.04052156298628265,0.47510185834123225,0.48437657867248507,76.87801775011903,0.0,45.78189844188222,20.566574870436195,0.7004384100161924,0.8918137235317364,0.0,True,False,False,False,True,False,False
14,0015,6.0431,2.7489,1.919,4.668,indirect,CH3CH2CH2NH3,1.658,-0.231,0.2728,101.60640194134501,77.67739725735464,0.8664816566415185,Propylammonium Germanium Fluoride,3.898884808078875,Ge,F,20.859837850463013,0.8650493815179657,6,2.7763990294369405,3.148115303941063,0.1600986619609524,4.2143863419947545,0.21305703841726303,5.35174757249266,0.2681337080438626,0.04410794883790152,0.21376313614069267,14.907157342008311,0.7581094444378074,12.10871071005472,0.6121522408205602,11.813135005200303,0.5918626859098661,0.07405190075382433,0.6540414570560779,14.90715734200831,0.7581094444378073,12.10871071005472,0.6121522408205602,11.813135005200307,0.5918626859098663,0.0740519007538242,0.654041457056078,0.41654886296657867,0.5834511370334212,0.4165488629665787,0.046228700185927514,0.3237547658017647,0.6300165340123077,76.9596003137726,0.0,42.36270866589702,19.80113307941127,0.12157426502833585,0.8783276605624185,0.0,True,False,False,False,True,False,False
15,0016,5.8154,2.7295,2.2047,4.9341,indirect,CH3CH2CH2NH3,1.6521,-0.2447,0.2592,100.92033798161208,76.54388085604121,0.8638644941128768,Propylammonium Germanium Fluoride,3.867318041164484,Ge,F,21.809546379099814,0.8438265765141678,3,2.7656150994656716,3.4099418750891872,0.1734572077927138,5.889810396225748,0.29213820310961147,4.107849776795223,0.20110229227013174,0.050702801158150755,0.22223256772415234,16.09882805105541,0.8189165284226586,13.918602937531942,0.6903712307228729,15.228487076256183,0.7455198766373634,0.052654360587831316,0.7516025452609649,16.09882805105541,0.8189165284226586,13.918602937531944,0.690371230722873,15.228487076256185,0.7455198766373634,0.05265436058783127,0.751602545260965,0.37463330807545286,0.6253666919245472,0.3746333080754528,0.03486266203837711,0.40018600483331696,0.5649513331283059,77.67739725735464,0.0,44.736488415062595,20.08213391774771,0.31845093100339805,0.8664816566415187,1.1102230246251565e-16,True,False,False,False,True,False,False
16,0017,5.694,2.716,2.0339,4.7499,indirect,CH3CH2CH2NH3,1.648,-0.2183,0.2855,101.1349624646989,77.23769949714594,0.8672325525575488,Propylammonium Germanium Fluoride,4.25940304181138,Ge,F,21.928193375665984,0.8643411249202195,7,2.770350419655935,3.2123681759839857,0.14749457188021367,2.942867417545947,0.13774421357851793,2.942414687936481,0.14045609205691084,0.0041091222381977105,0.14189829250521416,17.12814297114505,0.7864316841136345,18.421858846388417,0.862255786421482,16.913790976831795,0.8073793922430685,0.03197137539996868,0.8186889542593949,17.12814297114505,0.7864316841136345,18.421858846388417,0.862255786421482,16.913790976831795,0.8073793922430685,0.03197137539996868,0.8186889542593949,0.5553014165003377,0.4446985834996624,0.5553014165003376,0.0496769040921537,0.4792344524649747,0.47108864344287155,76.54388085604121,0.0,43.83295269819163,21.364431724820424,0.339078312063885,0.8638644941128768,0.0,True,False,False,False,True,False,False
17,0018,6.0509,2.6555,3.101,5.7565,indirect,CH3CH2CH2CH2NH3,1.6296,-0.2531,0.1787,123.53012810920727,100.42337709213923,0.8457999563158068,Butylammonium Germanium Fluoride,4.310279779917049,Ge,F,24.112629389303557,0.8297470048214545,2,3.049012286490459,4.997510414849387,0.2538714683457312,4.190686318884004,0.19403826324784357,3.753777683586032,0.1828158454814225,0.031189130288620394,0.21024185902499912,13.586115738184839,0.6901690772508338,16.58527162670059,0.7679356212935863,16.28104222717563,0.7929165632516707,0.043752750660144196,0.7503404205986969,13.586115738184837,0.6901690772508337,16.58527162670059,0.7679356212935863,16.28104222717563,0.7929165632516707,0.043752750660144245,0.7503404205986969,0.5197296641167857,0.48027033588321427,0.5197296641167858,0.041965842831513146,0.35815847408125817,0.5998756830872286,41.82098609191768,25.0433982161774,48.64460593336679,20.605174782337873,0.7822392566235821,0.8422421874001526,0.017670856667122904,True,False,False,False,True,False,False
18,0019,5.9456,2.6088,2.0303,4.6391,indirect,CH3CH2CH2CH2NH3,1.6152,-0.2559,0.176,122.85747030859291,102.83536657860749,0.8639940807978304,Butylammonium Germanium Fluoride,4.386693225176626,Ge,F,25.315914828047454,0.8501662365907204,0,3.0515046144453115,4.614987886415747,0.22898573419494983,3.901412530756447,0.18774248981797823,3.3666360745096404,0.16360014561120623,0.026996158543556276,0.19344278987471145,15.070380273714086,0.7477597290626193,16.646891553930786,0.8010762367287693,16.922471572212697,0.8223397932070032,0.031370500636387126,0.7903919196661305,15.070380273714088,0.7477597290626193,16.646891553930786,0.8010762367287693,16.922471572212697,0.8223397932070032,0.031370500636387126,0.7903919196661305,0.5580200924262608,0.44197990757373906,0.5580200924262609,0.033197095972699875,0.3992281642321949,0.5675747397951052,50.35173558274471,35.40599725643468,49.042872493362594,20.50438038445948,0.261120811331315,0.8487108098324159,0.002058284260634976,True,False,False,False,True,False,False
19,0020,5.5517,2.6574,1.7121,4.3696,indirect,CH3CH2CH2CH2NH3,1.6302,-0.2517,0.1802,119.78685049719329,97.66921984513641,0.8562094200776708,Butylammonium Germanium Fluoride,4.13624068891885,Ge,F,24.739024375860197,0.8523998124712882,3,3.0085878149746477,4.660014130462969,0.2295870960545967,3.8312302162582963,0.1825557224613165,3.300089443138148,0.1587079984310031,0.029447713594383584,0.1902836056489721,14.131801694292918,0.6962380847308297,16.377971114932873,0.7804000753202374,17.26589763038203,0.8303520559814779,0.055342367050300996,0.7689967386775148,14.131801694292918,0.6962380847308297,16.37797111493287,0.7804000753202373,17.26589763038203,0.8303520559814779,0.05534236705030099,0.7689967386775148,0.5605947675139809,0.43940523248601915,0.5605947675139809,0.038075941391918215,0.387596165786051,0.5743278928220309,50.771138443442624,36.81496877161851,48.16841645627361,20.692490156101766,0.2903086795322984,0.8562645685801357,0.005465590504396263,True,False,False,False,True,False,False
20,0021,6.2182,2.7196,2.1302,4.8498,indirect,CH3CH2CH2CH2NH3,1.6491,-0.255,0.1769,121.2860666632225,97.10937875582238,0.8423913022211582,Butylammonium Germanium Fluoride,4.301621933341126,Ge,F,22.373150019554533,0.8357200680241056,1,3.0191583185202653,4.961819689286336,0.25248687829579186,3.979871886678059,0.18454296828366168,3.4328410273576138,0.169799296797654,0.03601078062444164,0.20227638112570254,13.91345973508102,0.7079995313796007,16.850597412676862,0.781346574068736,16.510560792047418,0.8166651440840281,0.04525901437969819,0.7686704165107883,13.913459735081021,0.7079995313796008,16.850597412676862,0.781346574068736,16.510560792047418,0.8166651440840281,0.04525901437969814,0.7686704165107883,0.5354513771053441,0.464548622894656,0.5354513771053441,0.051938505762842195,0.3590700803144289,0.5889914139227289,47.47183996141516,35.49490771357649,45.94531793107136,20.47831400014899,0.803050912224473,0.8425498520419606,0.00965877318612963,True,False,False,False,True,False,False
21,0022,6.1891,2.6863,1.8284,4.5147,indirect,(CH3)2CHNH3,1.639,-0.2539,0.25,98.36880654281616,78.5625331814957,0.9017862009653516,Isopropylammonium Germanium Fluoride,3.49318910417077,Ge,F,22.39974337883105,0.8580881474886387,0,2.750051018622425,3.8678467982808713,0.18536438054915647,4.284394730490915,0.21699622899031465,2.730944688402044,0.1358610527110436,0.03339006860450253,0.17940722075017157,16.51494819305828,0.7914695956852007,14.833152944930555,0.7512702389860566,17.007409475777774,0.8460971637689859,0.038862013926142074,0.7962789994800811,16.51494819305828,0.7914695956852007,14.833152944930555,0.7512702389860566,17.007409475777774,0.8460971637689859,0.038862013926142074,0.7962789994800811,0.5318523033421917,0.46814769665780825,0.5318523033421918,0.05673833681110521,0.4596415666955023,0.48362009649339255,97.10937875582238,0.0,44.78309735204223,20.237097117554924,0.46808641368385345,0.8423913022211581,1.1102230246251565e-16,True,False,False,False,True,False,False
22,0023,5.9083,2.7273,1.8008,4.5281,indirect,(CH3)2CHNH3,1.6515,-0.2409,0.2629,98.32583156596749,76.84271070874252,0.888965333357241,Isopropylammonium Germanium Fluoride,3.358700590193785,Ge,F,22.39410635357558,0.8543650904732132,5,2.742896394981218,3.266672361595775,0.15565720372458186,3.524050786425393,0.17056540222242067,3.4910611814897297,0.17349267276644037,0.007809732185135999,0.16657175957114764,17.71965068308508,0.8443427962754182,17.098189114875673,0.8275588748288107,16.54891156791455,0.8224189580280507,0.009361703592244317,0.8314402097107599,17.71965068308508,0.8443427962754182,17.09818911487567,0.8275588748288106,16.54891156791455,0.8224189580280507,0.009361703592244332,0.8314402097107597,0.5342897792128505,0.46571022078714946,0.5342897792128505,0.05700992302553556,0.5028724273744298,0.44011764960003463,78.5625331814957,0.0,44.97070180376623,20.589852380763247,0.3563292403756227,0.9017862009653516,0.0,True,False,False,False,True,False,False
23,0024,6.3889,2.707,2.9899,5.6969,indirect,(CH3)2CHNH3,1.6453,-0.2483,0.2555,99.26477032807306,78.63245398833928,0.8941768319014632,Isopropylammonium Germanium Fluoride,3.317207038274867,Ge,F,22.299550291997832,0.8545908265380797,4,2.7586478100724827,4.9277623766523115,0.2568807090808589,3.57652863783442,0.16951234931432455,3.075356359684742,0.15124314200291578,0.046099276690190594,0.19254540013269975,12.98325276086407,0.6768076300084346,17.0534279796834,0.8082604484467711,16.85531725361493,0.8289286972759169,0.06736949449090741,0.7713322585770408,12.98325276086407,0.6768076300084346,17.0534279796834,0.8082604484467711,16.85531725361493,0.8289286972759169,0.06736949449090741,0.7713322585770408,0.5287491843920289,0.47125081560797105,0.5287491843920289,0.05249110261961822,0.4517829281962104,0.49572596918417133,76.84271070874252,0.0,44.83217877972395,20.205286713939774,0.7874083545585597,0.888965333357241,0.0,True,False,False,False,True,False,False
24,0025,6.2756,2.7344,3.5508,6.2852,direct,(CH3)2CHNH3,1.6536,-0.2499,0.2539,99.13439935750739,78.32141093092443,0.8929900591091455,Isopropylammonium Germanium Fluoride,3.5272003705240644,Ge,F,21.715162048809333,0.8474045561659336,2,2.756225497299906,5.143269200487598,0.26496736702903734,3.8087946197987588,0.1840296942915437,3.0145144499896745,0.15264405165327158,0.04731982507831702,0.20054703765795087,13.505795533664205,0.6957821849667668,16.62937586837764,0.8034822726877315,16.459678665695762,0.833458283953929,0.05911624929733088,0.7775742472028092,13.505795533664203,0.6957821849667667,16.62937586837764,0.8034822726877315,16.459678665695762,0.833458283953929,0.05911624929733093,0.777574247202809,0.49183162806189296,0.5081683719381069,0.491831628061893,0.05179849354181907,0.43338025067163094,0.51482125578655,78.63245398833928,0.0,44.41898092369314,19.952079105359683,0.5442291872132217,0.8941768319014632,0.0,True,False,False,False,True,False,False
25,0026,6.3458,2.6278,2.3234,4.9512,indirect,(CH3)2CHNH3,1.621,-0.2355,0.2683,100.2954850574595,78.17409109663465,0.8815450534012953,Isopropylammonium Germanium Fluoride,3.505876172043963,Ge,F,24.150777793585696,0.8606457919561701,6,2.766365517183067,4.785020879944793,0.22879107334134696,2.716823271462666,0.12819544581295308,3.9778595636747163,0.19582213127541812,0.041872557979099057,0.1842695501432394,14.17363669534006,0.6776985166916487,16.866085097226595,0.7958395089107583,15.713269646978008,0.7735330778580971,0.05125007753141948,0.7490237011535014,14.173636695340063,0.6776985166916489,16.866085097226595,0.7958395089107583,15.713269646978008,0.7735330778580971,0.05125007753141938,0.7490237011535014,0.4861269840876803,0.5138730159123196,0.4861269840876804,0.05981995082211819,0.42116250957999257,0.5190175395978892,78.32141093092443,0.0,46.94762575709093,20.806942392486885,0.3668761803166218,0.8929900591091456,1.1102230246251565e-16,True,False,False,False,True,False,False
